uniqueID,drugName,condition,review,rating,date,usefulCount
119882,Losartan,High Blood Pressure,prescribed medication take hbp im currently take mg spironolactone day along didnt lower blood pressure much spiro blood pressure still sit day take start feel nauseous th day couldnt eat felt ill didnt eat nearly day straight stop take medication couldnt handle sickness within next day nausea go away cause hard time sleep forgetting thing constantly couldnt remember simple thing daily routine would forget sometimes,2,26-Aug-16,50.0
141742,Escitalopram,Depression,yr old female living depression since take medicine since faithfully since lexapro give life back pursue personal interest better attention span easier deal although still occasional outburst anger leave house enjoy family friends rest time break period difficult diarrhea mg up dose mg vomit take mg one day mg next week biggie side effect temporary price admission improve life,9,3-Dec-11,31.0
190093,Hydrochlorothiazide / valsartan,High Blood Pressure,take diovan mg separate water pill mg doctor switch diovan hct save money good wound severe rash switch back two pill system fine,1,2-Jul-14,14.0
103450,Tekturna,High Blood Pressure,blood pressure wasnt nearly high ive reading comment hasnt lower much month find heart race pulse seem strong leg cramp bloat side effect doesnt appear anywhere else im go doctor tweak dosage see stop side effect,4,26-Oct-11,16.0
156660,Dulaglutide,Diabetes Type 2,doctor put trulicity mg weekly really make life save difference symptom except ive lose pound month blood sugar level normal range watch eat exercise kid gym two three time week dr also januvia mg daily metformin mg twice daily feel wonderful finally im size,10,7-Nov-16,30.0
178717,Victoza,Diabetes Type 2,far impressed tummy upset two week ease feel full bloat good blood sugar higher othe med mouth im novo mix insulin morning dose even dose reading last week surely isnt right weight loss feel really disappointed take mirtazipine depression gp increase dose apparently cause increased weight appetite feel like im fight lose battle moment,4,14-Mar-16,16.0
5619,Aldactone,High Blood Pressure,take medication four year become less less interested sex unable achieve erection go cardiologists one ever inform aldactone antiandrogen block muscle bodily bind testosterone necessary take effect also lower production testosterone happen upon day find day stop take give male medicine render testosterone ineffectual may good undergo sex change another potassium spar drug like aldactone without sexual side effect expensive,2,1-Dec-11,119.0
56547,Lotrel,High Blood Pressure,take lotrel year show side effect four kid four right four lotrel help hbp,10,26-Feb-08,30.0
75657,L-methylfolate,Depression,year dozens antidepressant add ons ectsive never felt full life ever absolute miracle absolutely lifeless feel sorrow go long miserable bless lucky enough doctor try,10,14-Dec-13,123.5
169134,Vilazodone,Depression,im happy see many people positive result medication day diarrhea bad stop lose pound day grant id like lose like ive day im still run bathroom bad painful wish would experience others drug isnt unfortunately seem antidepressant cause number side effect keep stable challenge bipolar disorder,2,28-Sep-11,113.0
125979,Viibryd,Depression,ive viibryd day generalize anxiety mild depression dysthymia tell difference already love best ssri body far tried lexapro gastrointestinal issue paxil better lexapro one try dose cymbalta felt like flu day rarely get sick far good side effect lowest dose mg dr say fairly new medicine seem get good review many people clearly thing work people experience good,9,30-Sep-14,123.5
184861,Canagliflozin,Diabetes Type 2,ac normal insulin program get ac around use new long acting insulin w invokana ac split mg pill take per day morning glucose still nervous new drug certainly amazing medication,10,19-Jun-15,43.0
124684,Irbesartan,High Blood Pressure,year take mg avapro control blood pressure realize start fatigue develop become almost nonfunctional shortly take itfeeling totally exhaust sleepy poor balance issue didnt control pressure well either,1,12-Dec-09,95.0
186088,Desvenlafaxine,Depression,pristiq first medication work brain scattered chemical imbalance issue try type medication year intersperse help even combination pill cover require brain issue say quite strong drug also note possible sideeffects start sideeffects manufacturer mention become pregnant breastfeed wean medication safety reason obviously notice slight withdrawal stop take medication suddenly likely feel good state strong,10,16-Jul-15,23.0
186315,Desvenlafaxine,Depression,start mg issue go mg fine didnt medicine im sure life would shamble zap care life great,10,3-Mar-12,16.0
186361,Desvenlafaxine,Depression,unfortunately side effect require cessation bruise cough blood brain shiver however excellent treatment depression major sleep disorder longstanding night terror,8,19-Dec-11,3.0
141079,Escitalopram,Depression,wanted post experience lexapro four week change life best get prescribed medicine go bed cry wake cry couldnt keep mother duty cause scar go die horrible panic attack panic attack since end first week nausea feeling since week three way well didnt really side effect medicine cant wait see doctor thank save anxiety depression,10,28-Oct-15,100.0
45811,Fluoxetine,Depression,prozac day notice mild improvement depression episode werent severe thought suicide subside im begin feel bit absent mind time day feel tired sleepy dont feel like cry react everything doctor say level need build system hope keep feeling well blah feel improves decrease libido didnt much begin notice change,8,12-Jan-11,19.0
196011,Hydralazine,High Blood Pressure,find side effect lack appetite truly terrible food taste couldnt eat also didnt sleep well havent take pill day im still eat right,1,11-Jan-16,24.0
225611,Bupropion,Depression,tried bupropion sr generic first work well depression rid feeling despair hopelessness make irritable day switch genuine wellbutrin xl difference assume coat superior irritation completely go feel level day give citalopram first last four day felt space mentally sexual side effect much deal none wellbutrin fact opposite end tether medicine make feel normal,10,24-May-13,65.0
42381,Atenolol,High Blood Pressure,use atenolol one three medication along norvasc hydrochlorothiazide combination work well blood pressure range range lower need low since diabetic,7,4-Apr-10,32.0
224973,Bupropion,Depression,start generic xl mgday take week start see result feel great day occasional depression end day doc increase xl mgday big improvement energymotivation problem side effect except welcomed weight loss drop lb two month real easy diet med,10,3-Dec-16,86.0
